location,abbreviation,epiyear,epiweek,weighted_ili_now
27,MN,2011,9,2.78637
28,MS,2011,9,5.00222
29,MO,2011,9,4.95931
30,MT,2011,9,1.14506
31,NE,2011,9,6.66944
32,NV,2011,9,3.68264
33,NH,2011,9,0.678981
34,NJ,2011,9,6.15648
35,NM,2011,9,5.44218
36,NY,2011,9,3.15459
37,NC,2011,9,2.71355
38,ND,2011,9,2.20107
39,OH,2011,9,1.26134
40,OK,2011,9,5.15659
41,OR,2011,9,1.71907
42,PA,2011,9,2.85045
44,RI,2011,9,3.96706
45,SC,2011,9,1.31617
46,SD,2011,9,4.16631
47,TN,2011,9,2.03669
48,TX,2011,9,5.05498
49,UT,2011,9,2.31311
50,VT,2011,9,2.28108
51,VA,2011,9,3.97348
53,WA,2011,9,4.44693
54,WV,2011,9,5.35265
55,WI,2011,9,2.27351
56,WY,2011,9,2.19058
HHS01,HHS01,2011,9,2.04318
HHS02,HHS02,2011,9,4.07991
HHS03,HHS03,2011,9,3.13139
HHS04,HHS04,2011,9,3.03879
HHS05,HHS05,2011,9,2.65422
HHS06,HHS06,2011,9,4.91335
HHS07,HHS07,2011,9,4.14864
HHS08,HHS08,2011,9,2.25478
HHS09,HHS09,2011,9,4.36332
HHS10,HHS10,2011,9,3.62555
US,US,2011,9,3.51392
01,AL,2011,10,6.72201
02,AK,2011,10,3.98644
04,AZ,2011,10,1.71325
05,AR,2011,10,6.24942
06,CA,2011,10,4.3939
08,CO,2011,10,1.99558
09,CT,2011,10,1.39304
10,DE,2011,10,1.87326
11,DC,2011,10,2.24867
12,FL,2011,10,1.59405
13,GA,2011,10,2.68605
15,HI,2011,10,4.41068
16,ID,2011,10,4.40682
17,IL,2011,10,2.72235
18,IN,2011,10,3.81111
19,IA,2011,10,1.90832
20,KS,2011,10,2.60861
21,KY,2011,10,1.23361
22,LA,2011,10,4.31288
23,ME,2011,10,1.4922
24,MD,2011,10,1.74942
25,MA,2011,10,1.66301
26,MI,2011,10,1.72942
27,MN,2011,10,2.70722
28,MS,2011,10,4.75005
29,MO,2011,10,3.84698
30,MT,2011,10,0.954515
31,NE,2011,10,6.01978
32,NV,2011,10,4.20876
33,NH,2011,10,0.545121
34,NJ,2011,10,4.81029
35,NM,2011,10,3.77767
36,NY,2011,10,2.13703
37,NC,2011,10,1.53448
38,ND,2011,10,2.66742
39,OH,2011,10,1.39009
40,OK,2011,10,3.53188
41,OR,2011,10,1.69523
42,PA,2011,10,2.41501
44,RI,2011,10,2.28085
45,SC,2011,10,1.30743
46,SD,2011,10,3.31282
47,TN,2011,10,1.61759
48,TX,2011,10,3.64049
49,UT,2011,10,1.52853
50,VT,2011,10,1.89884
51,VA,2011,10,3.07783
53,WA,2011,10,3.61711
54,WV,2011,10,3.51696
55,WI,2011,10,2.35136
56,WY,2011,10,2.52765
HHS01,HHS01,2011,10,1.53422
HHS02,HHS02,2011,10,2.96105
HHS03,HHS03,2011,10,2.51189
HHS04,HHS04,2011,10,2.26957
HHS05,HHS05,2011,10,2.32709
HHS06,HHS06,2011,10,3.91608
HHS07,HHS07,2011,10,3.4489
HHS08,HHS08,2011,10,1.94725
HHS09,HHS09,2011,10,4.01179
HHS10,HHS10,2011,10,3.15585
US,US,2011,10,2.88191
01,AL,2011,11,3.63534
02,AK,2011,11,4.10041
04,AZ,2011,11,1.43116
05,AR,2011,11,2.63581
06,CA,2011,11,4.0306
08,CO,2011,11,1.60202
09,CT,2011,11,0.882214
10,DE,2011,11,1.36969
11,DC,2011,11,2.7449
12,FL,2011,11,1.9384
13,GA,2011,11,2.1311
15,HI,2011,11,4.18971
16,ID,2011,11,4.45534
17,IL,2011,11,2.47219
18,IN,2011,11,2.3542
19,IA,2011,11,1.34633
20,KS,2011,11,2.06212
21,KY,2011,11,0.97864
22,LA,2011,11,3.07268
23,ME,2011,11,0.869454
24,MD,2011,11,2.154
25,MA,2011,11,1.48382
26,MI,2011,11,1.60293
27,MN,2011,11,2.46888
28,MS,2011,11,3.80335
29,MO,2011,11,2.83479
30,MT,2011,11,0.820879
31,NE,2011,11,4.55205
32,NV,2011,11,3.95482
33,NH,2011,11,0.439173
34,NJ,2011,11,4.37709
35,NM,2011,11,2.94173
36,NY,2011,11,2.39619
37,NC,2011,11,1.87048
38,ND,2011,11,2.80108
39,OH,2011,11,1.07062
40,OK,2011,11,3.17067
41,OR,2011,11,1.81458
42,PA,2011,11,2.19317
44,RI,2011,11,1.97542
45,SC,2011,11,1.98858
46,SD,2011,11,3.03056
47,TN,2011,11,1.55458
48,TX,2011,11,2.8094
49,UT,2011,11,1.48751
50,VT,2011,11,2.42311
51,VA,2011,11,2.59137
53,WA,2011,11,2.62497
54,WV,2011,11,1.76093
55,WI,2011,11,3.05391
56,WY,2011,11,1.6778
HHS01,HHS01,2011,11,1.26147
HHS02,HHS02,2011,11,3.00679
HHS03,HHS03,2011,11,2.25186
HHS04,HHS04,2011,11,2.07746
HHS05,HHS05,2011,11,2.04084
HHS06,HHS06,2011,11,2.86959
HHS07,HHS07,2011,11,2.57252
HHS08,HHS08,2011,11,1.68516
HHS09,HHS09,2011,11,3.66973
HHS10,HHS10,2011,11,2.68462
US,US,2011,11,2.51257
01,AL,2011,12,2.20209
02,AK,2011,12,2.67743
04,AZ,2011,12,1.08592
05,AR,2011,12,2.15113
06,CA,2011,12,3.63146
08,CO,2011,12,1.45114
09,CT,2011,12,0.974616
10,DE,2011,12,1.12481
11,DC,2011,12,2.65842
12,FL,2011,12,1.74291
13,GA,2011,12,1.73078
15,HI,2011,12,3.69949
16,ID,2011,12,4.2592
17,IL,2011,12,2.94238
18,IN,2011,12,0.90081
19,IA,2011,12,1.07705
20,KS,2011,12,0.861081
21,KY,2011,12,0.814914
22,LA,2011,12,2.8309
23,ME,2011,12,0.800106
24,MD,2011,12,1.93282
25,MA,2011,12,1.42868
26,MI,2011,12,1.58978
27,MN,2011,12,1.81657
28,MS,2011,12,2.99201
29,MO,2011,12,2.23706
30,MT,2011,12,0.923961
31,NE,2011,12,3.12157
32,NV,2011,12,2.9213
33,NH,2011,12,0.538846
34,NJ,2011,12,4.12792
35,NM,2011,12,3.01562
36,NY,2011,12,1.6873
37,NC,2011,12,0.890975
38,ND,2011,12,1.81999
39,OH,2011,12,0.929996
40,OK,2011,12,2.79299
41,OR,2011,12,1.32991
42,PA,2011,12,1.82006
44,RI,2011,12,1.2756
45,SC,2011,12,0.728569
46,SD,2011,12,2.1922
47,TN,2011,12,0.72976
48,TX,2011,12,2.63446
49,UT,2011,12,1.45358
50,VT,2011,12,2.17608
51,VA,2011,12,1.9283
53,WA,2011,12,2.7663
54,WV,2011,12,1.93511
55,WI,2011,12,3.13338
56,WY,2011,12,1.08028
HHS01,HHS01,2011,12,1.19989
HHS02,HHS02,2011,12,2.43961
HHS03,HHS03,2011,12,1.87406
HHS04,HHS04,2011,12,1.45782
HHS05,HHS05,2011,12,1.8862
HHS06,HHS06,2011,12,2.65655
HHS07,HHS07,2011,12,1.8125
HHS08,HHS08,2011,12,1.46334
HHS09,HHS09,2011,12,3.2403
HHS10,HHS10,2011,12,2.51112
US,US,2011,12,2.13145
01,AL,2011,13,2.69548
02,AK,2011,13,2.72888
04,AZ,2011,13,0.996112
05,AR,2011,13,1.61353
06,CA,2011,13,2.83293
08,CO,2011,13,0.970897
09,CT,2011,13,0.444744
10,DE,2011,13,0.872054
11,DC,2011,13,3.19306
12,FL,2011,13,1.49437
13,GA,2011,13,1.70147
15,HI,2011,13,1.93909
16,ID,2011,13,3.98612
17,IL,2011,13,2.29372
18,IN,2011,13,0.0785056
19,IA,2011,13,0.297411
20,KS,2011,13,0.900611
21,KY,2011,13,0.0776619
22,LA,2011,13,2.48574
23,ME,2011,13,0.793282
24,MD,2011,13,1.50311
25,MA,2011,13,1.3362
26,MI,2011,13,1.06147
27,MN,2011,13,1.59915
28,MS,2011,13,2.77255
29,MO,2011,13,1.83092
30,MT,2011,13,0.676582
31,NE,2011,13,0.372526
32,NV,2011,13,3.76644
33,NH,2011,13,0.383267
34,NJ,2011,13,3.41421
35,NM,2011,13,2.6041
36,NY,2011,13,1.39072
37,NC,2011,13,1.05705
38,ND,2011,13,1.82749
39,OH,2011,13,0.123015
40,OK,2011,13,1.73463
41,OR,2011,13,1.62516
42,PA,2011,13,1.29321
44,RI,2011,13,0.879848
45,SC,2011,13,0.44265
46,SD,2011,13,2.14447
47,TN,2011,13,0.207157
48,TX,2011,13,2.7727
49,UT,2011,13,1.38806
50,VT,2011,13,1.75851
51,VA,2011,13,1.70182
53,WA,2011,13,2.33728
54,WV,2011,13,1.78495
55,WI,2011,13,1.05351
56,WY,2011,13,0.74045
HHS01,HHS01,2011,13,0.966655
HHS02,HHS02,2011,13,2.01445
HHS03,HHS03,2011,13,1.49932
HHS04,HHS04,2011,13,1.30204
HHS05,HHS05,2011,13,1.0914
HHS06,HHS06,2011,13,2.54015
HHS07,HHS07,2011,13,1.10686
HHS08,HHS08,2011,13,1.18009
HHS09,HHS09,2011,13,2.60542
HHS10,HHS10,2011,13,2.34497
US,US,2011,13,1.71991
01,AL,2011,14,2.87394
02,AK,2011,14,3.08057
04,AZ,2011,14,0.897837
05,AR,2011,14,1.78912
06,CA,2011,14,2.58604
08,CO,2011,14,0.822619
09,CT,2011,14,0.413467
10,DE,2011,14,0.68569
11,DC,2011,14,2.27894
12,FL,2011,14,1.56255
13,GA,2011,14,1.42194
15,HI,2011,14,1.92955
16,ID,2011,14,3.50743
17,IL,2011,14,2.23145
18,IN,2011,14,0.619504
19,IA,2011,14,0
20,KS,2011,14,1.04296
21,KY,2011,14,0.365239
22,LA,2011,14,1.98499
23,ME,2011,14,0.783494
24,MD,2011,14,1.27055
25,MA,2011,14,1.35299
26,MI,2011,14,0.988606
27,MN,2011,14,1.73564
28,MS,2011,14,3.07122
29,MO,2011,14,1.86713
30,MT,2011,14,0.668902
31,NE,2011,14,0.641921
32,NV,2011,14,3.2435
33,NH,2011,14,0.564605
34,NJ,2011,14,3.76961
35,NM,2011,14,2.35868
36,NY,2011,14,1.29226
37,NC,2011,14,0.820185
38,ND,2011,14,1.64509
39,OH,2011,14,0.6823
40,OK,2011,14,1.61394
41,OR,2011,14,1.19862
42,PA,2011,14,1.29242
44,RI,2011,14,0.998206
45,SC,2011,14,0.537929
46,SD,2011,14,1.69543
47,TN,2011,14,0.296209
48,TX,2011,14,1.93227
49,UT,2011,14,1.03161
50,VT,2011,14,1.62608
51,VA,2011,14,1.77744
53,WA,2011,14,1.25653
54,WV,2011,14,0.920997
55,WI,2011,14,1.19824
56,WY,2011,14,0.678747
HHS01,HHS01,2011,14,0.985388
HHS02,HHS02,2011,14,2.05589
HHS03,HHS03,2011,14,1.39676
HHS04,HHS04,2011,14,1.3062
HHS05,HHS05,2011,14,1.28336
HHS06,HHS06,2011,14,1.91923
HHS07,HHS07,2011,14,1.06866
HHS08,HHS08,2011,14,0.970455
HHS09,HHS09,2011,14,2.37028
HHS10,HHS10,2011,14,1.61242
US,US,2011,14,1.59555
01,AL,2011,15,2.51929
02,AK,2011,15,2.74832
04,AZ,2011,15,0.77786
05,AR,2011,15,0.735804
06,CA,2011,15,2.31481
08,CO,2011,15,0.815709
09,CT,2011,15,0.120473
10,DE,2011,15,0.551483
11,DC,2011,15,0.543447
12,FL,2011,15,1.51586
13,GA,2011,15,1.48919
15,HI,2011,15,2.40186
16,ID,2011,15,2.72159
17,IL,2011,15,1.93438
18,IN,2011,15,0.514834
19,IA,2011,15,0.498607
20,KS,2011,15,0.824756
21,KY,2011,15,0.416505
22,LA,2011,15,2.35572
23,ME,2011,15,0.835669
24,MD,2011,15,1.30002
25,MA,2011,15,1.43191
26,MI,2011,15,0.690333
27,MN,2011,15,1.83605
28,MS,2011,15,2.61319
29,MO,2011,15,1.62031
30,MT,2011,15,0.32822
31,NE,2011,15,0.553872
32,NV,2011,15,2.25074
33,NH,2011,15,0.287525
34,NJ,2011,15,3.24482
35,NM,2011,15,2.40071
36,NY,2011,15,1.55276
37,NC,2011,15,0.128015
38,ND,2011,15,0.316581
39,OH,2011,15,0.545925
40,OK,2011,15,1.04004
41,OR,2011,15,1.13315
42,PA,2011,15,1.57287
44,RI,2011,15,0.446956
45,SC,2011,15,0.382862
46,SD,2011,15,1.25875
47,TN,2011,15,0.489893
48,TX,2011,15,1.76521
49,UT,2011,15,0.904982
50,VT,2011,15,1.77106
51,VA,2011,15,1.42051
53,WA,2011,15,0.682747
54,WV,2011,15,0.600489
55,WI,2011,15,0.602512
56,WY,2011,15,0.563926
HHS01,HHS01,2011,15,0.895354
HHS02,HHS02,2011,15,2.07433
HHS03,HHS03,2011,15,1.36783
HHS04,HHS04,2011,15,1.15787
HHS05,HHS05,2011,15,1.05358
HHS06,HHS06,2011,15,1.71982
HHS07,HHS07,2011,15,1.0669
HHS08,HHS08,2011,15,0.785426
HHS09,HHS09,2011,15,2.10018
HHS10,HHS10,2011,15,1.17885
US,US,2011,15,1.43127
01,AL,2011,16,1.77335
02,AK,2011,16,1.7425
04,AZ,2011,16,0.679278
05,AR,2011,16,0
06,CA,2011,16,2.25656
08,CO,2011,16,0.670318
09,CT,2011,16,0.0745792
10,DE,2011,16,0.235717
11,DC,2011,16,0.264439
12,FL,2011,16,1.32786
13,GA,2011,16,1.26819
15,HI,2011,16,1.98027
16,ID,2011,16,2.94896
17,IL,2011,16,1.63427
18,IN,2011,16,0.249701
19,IA,2011,16,0.503073
20,KS,2011,16,0.503966
21,KY,2011,16,0.338457
22,LA,2011,16,1.93549
23,ME,2011,16,0.558194
24,MD,2011,16,1.70185
25,MA,2011,16,1.19304
26,MI,2011,16,0.457887
27,MN,2011,16,1.53869
28,MS,2011,16,2.47821
29,MO,2011,16,1.51931
30,MT,2011,16,0.288686
31,NE,2011,16,0.13001
32,NV,2011,16,2.06415
33,NH,2011,16,0.127269
34,NJ,2011,16,2.87344
35,NM,2011,16,1.95779
36,NY,2011,16,1.23387
37,NC,2011,16,0.203952
38,ND,2011,16,0.983486
39,OH,2011,16,0.437377
40,OK,2011,16,0.160093
41,OR,2011,16,0.944891
42,PA,2011,16,1.30896
44,RI,2011,16,0.441687
45,SC,2011,16,0.387719
46,SD,2011,16,1.18341
47,TN,2011,16,0.403713
48,TX,2011,16,1.60967
49,UT,2011,16,0.887326
50,VT,2011,16,1.85103
51,VA,2011,16,1.19602
53,WA,2011,16,0.660439
54,WV,2011,16,0.4777
55,WI,2011,16,0.38605
56,WY,2011,16,0.456845
HHS01,HHS01,2011,16,0.738014
HHS02,HHS02,2011,16,1.73926
HHS03,HHS03,2011,16,1.24996
HHS04,HHS04,2011,16,0.99753
HHS05,HHS05,2011,16,0.822971
HHS06,HHS06,2011,16,1.38214
HHS07,HHS07,2011,16,0.90107
HHS08,HHS08,2011,16,0.738486
HHS09,HHS09,2011,16,2.01928
HHS10,HHS10,2011,16,1.08305
US,US,2011,16,1.24407
01,AL,2011,17,1.94325
02,AK,2011,17,1.63146
04,AZ,2011,17,0.962078
05,AR,2011,17,0.251193
06,CA,2011,17,2.06088
08,CO,2011,17,0.715161
09,CT,2011,17,0
10,DE,2011,17,0.114805
11,DC,2011,17,0
12,FL,2011,17,1.13008
13,GA,2011,17,1.08479
15,HI,2011,17,2.10884
16,ID,2011,17,2.04127
17,IL,2011,17,1.67816
18,IN,2011,17,0.563217
19,IA,2011,17,0.476181
20,KS,2011,17,0.689496
21,KY,2011,17,0.292861
22,LA,2011,17,1.59445
23,ME,2011,17,0.614111
24,MD,2011,17,1.67401
25,MA,2011,17,1.05771
26,MI,2011,17,0.399463
27,MN,2011,17,1.46811
28,MS,2011,17,2.5914
29,MO,2011,17,0.889108
30,MT,2011,17,0.145638
31,NE,2011,17,0.87339
32,NV,2011,17,2.42235
33,NH,2011,17,0.0968281
34,NJ,2011,17,2.64274
35,NM,2011,17,1.47773
36,NY,2011,17,1.37415
37,NC,2011,17,0.265552
38,ND,2011,17,0
39,OH,2011,17,0.347307
40,OK,2011,17,0.354694
41,OR,2011,17,0.701584
42,PA,2011,17,1.06551
44,RI,2011,17,0.42781
45,SC,2011,17,0.201098
46,SD,2011,17,0.706994
47,TN,2011,17,0.0608099
48,TX,2011,17,1.41517
49,UT,2011,17,0.512457
50,VT,2011,17,1.6664
51,VA,2011,17,1.1249
53,WA,2011,17,1.05568
54,WV,2011,17,0.546954
55,WI,2011,17,0.47589
56,WY,2011,17,0.105329
HHS01,HHS01,2011,17,0.646374
HHS02,HHS02,2011,17,1.76519
HHS03,HHS03,2011,17,1.10977
HHS04,HHS04,2011,17,0.882574
HHS05,HHS05,2011,17,0.844113
HHS06,HHS06,2011,17,1.24765
HHS07,HHS07,2011,17,0.754442
HHS08,HHS08,2011,17,0.535139
HHS09,HHS09,2011,17,1.92971
HHS10,HHS10,2011,17,1.10052
US,US,2011,17,1.1662
01,AL,2011,18,2.07101
02,AK,2011,18,1.50378
04,AZ,2011,18,0.677774
05,AR,2011,18,0
06,CA,2011,18,1.93075
08,CO,2011,18,0.768171
09,CT,2011,18,0.128734
10,DE,2011,18,0.0835221
11,DC,2011,18,0
12,FL,2011,18,1.03598
13,GA,2011,18,1.03494
15,HI,2011,18,1.57985
16,ID,2011,18,1.6815
17,IL,2011,18,1.55962
18,IN,2011,18,0.218758
19,IA,2011,18,0.589138
20,KS,2011,18,0.654706
21,KY,2011,18,0.308618
22,LA,2011,18,1.61987
23,ME,2011,18,0.508609
24,MD,2011,18,1.45488
25,MA,2011,18,0.97519
26,MI,2011,18,0.406413
27,MN,2011,18,1.08687
28,MS,2011,18,2.76299
29,MO,2011,18,0.738298
30,MT,2011,18,0.0444927
31,NE,2011,18,1.02495
32,NV,2011,18,1.83081
33,NH,2011,18,0.0538831
34,NJ,2011,18,2.64101
35,NM,2011,18,1.58571
36,NY,2011,18,0.944111
37,NC,2011,18,0.281728
38,ND,2011,18,0.280498
39,OH,2011,18,0.481662
40,OK,2011,18,0.458862
41,OR,2011,18,0.75208
42,PA,2011,18,1.02667
44,RI,2011,18,0.410391
45,SC,2011,18,0.404954
46,SD,2011,18,0.557874
47,TN,2011,18,0.261932
48,TX,2011,18,1.27252
49,UT,2011,18,0.392118
50,VT,2011,18,1.43887
51,VA,2011,18,0.831623
53,WA,2011,18,0.801722
54,WV,2011,18,0.550851
55,WI,2011,18,0.312122
56,WY,2011,18,0.264282
HHS01,HHS01,2011,18,0.620363
HHS02,HHS02,2011,18,1.46718
HHS03,HHS03,2011,18,0.963622
HHS04,HHS04,2011,18,0.903861
HHS05,HHS05,2011,18,0.746434
HHS06,HHS06,2011,18,1.1536
HHS07,HHS07,2011,18,0.725861
HHS08,HHS08,2011,18,0.535199
HHS09,HHS09,2011,18,1.74162
HHS10,HHS10,2011,18,0.932112
US,US,2011,18,1.06229
01,AL,2011,19,2.28945
02,AK,2011,19,1.14038
04,AZ,2011,19,0.770446
05,AR,2011,19,0.317363
06,CA,2011,19,1.82822
08,CO,2011,19,0.629591
09,CT,2011,19,0.0311433
10,DE,2011,19,0.0584985
11,DC,2011,19,0
12,FL,2011,19,1.06738
13,GA,2011,19,1.2358
15,HI,2011,19,0.928298
16,ID,2011,19,2.46017
17,IL,2011,19,1.51315
18,IN,2011,19,0.126033
19,IA,2011,19,0.0541842
20,KS,2011,19,0.469468
21,KY,2011,19,0.270611
22,LA,2011,19,1.66026
23,ME,2011,19,0.401802
24,MD,2011,19,1.32896
25,MA,2011,19,0.8569
26,MI,2011,19,0.462121
27,MN,2011,19,0.747096
28,MS,2011,19,2.4998
29,MO,2011,19,0.589868
30,MT,2011,19,0
31,NE,2011,19,0.244002
32,NV,2011,19,2.22385
33,NH,2011,19,0.0414079
34,NJ,2011,19,2.24597
35,NM,2011,19,1.54058
36,NY,2011,19,1.01435
37,NC,2011,19,0.25419
38,ND,2011,19,0.601818
39,OH,2011,19,0.39249
40,OK,2011,19,0.14676
41,OR,2011,19,0.767055
42,PA,2011,19,0.884757
44,RI,2011,19,0.307112
45,SC,2011,19,0
46,SD,2011,19,0.563549
47,TN,2011,19,0.15405
48,TX,2011,19,1.51426
49,UT,2011,19,0.453898
50,VT,2011,19,1.38526
51,VA,2011,19,0.879783
53,WA,2011,19,0.333314
54,WV,2011,19,0.056718
55,WI,2011,19,0
56,WY,2011,19,0.55019
HHS01,HHS01,2011,19,0.521765
HHS02,HHS02,2011,19,1.39399
HHS03,HHS03,2011,19,0.863317
HHS04,HHS04,2011,19,0.889954
HHS05,HHS05,2011,19,0.641465
HHS06,HHS06,2011,19,1.30846
HHS07,HHS07,2011,19,0.400899
HHS08,HHS08,2011,19,0.512225
HHS09,HHS09,2011,19,1.6788
HHS10,HHS10,2011,19,0.766068
US,US,2011,19,1.00813
01,AL,2011,20,2.04743
02,AK,2011,20,0.626532
04,AZ,2011,20,0.693391
05,AR,2011,20,0.305233
06,CA,2011,20,1.77446
08,CO,2011,20,0.693009
09,CT,2011,20,0.031606
10,DE,2011,20,0.0207024
11,DC,2011,20,0
12,FL,2011,20,1.0171
13,GA,2011,20,1.17428
15,HI,2011,20,1.35657
16,ID,2011,20,1.37569
17,IL,2011,20,1.40556
18,IN,2011,20,0.393358
19,IA,2011,20,0.0144948
20,KS,2011,20,0.51629
21,KY,2011,20,0.308003
22,LA,2011,20,1.17579
23,ME,2011,20,0.529124
24,MD,2011,20,1.21721
25,MA,2011,20,0.756175
26,MI,2011,20,0.528458
27,MN,2011,20,0.665872
28,MS,2011,20,2.03838
29,MO,2011,20,0.894406
30,MT,2011,20,0
31,NE,2011,20,0
32,NV,2011,20,2.21913
33,NH,2011,20,0.024224
34,NJ,2011,20,2.02764
35,NM,2011,20,1.65143
36,NY,2011,20,1.24748
37,NC,2011,20,0.218224
38,ND,2011,20,0.240733
39,OH,2011,20,0.56026
40,OK,2011,20,0.0968104
41,OR,2011,20,0.687196
42,PA,2011,20,1.09299
44,RI,2011,20,0.151988
45,SC,2011,20,0.223943
46,SD,2011,20,0.31949
47,TN,2011,20,0.160886
48,TX,2011,20,1.53898
49,UT,2011,20,0.327713
50,VT,2011,20,1.75616
51,VA,2011,20,0.780791
53,WA,2011,20,0.536899
54,WV,2011,20,0.176485
55,WI,2011,20,0.201566
56,WY,2011,20,0.504174
HHS01,HHS01,2011,20,0.490566
HHS02,HHS02,2011,20,1.48796
HHS03,HHS03,2011,20,0.904805
HHS04,HHS04,2011,20,0.849541
HHS05,HHS05,2011,20,0.715803
HHS06,HHS06,2011,20,1.26725
HHS07,HHS07,2011,20,0.498315
HHS08,HHS08,2011,20,0.46171
HHS09,HHS09,2011,20,1.63768
HHS10,HHS10,2011,20,0.688789
US,US,2011,20,1.01175
01,AL,2011,21,2.18801
02,AK,2011,21,0.335925
04,AZ,2011,21,0.529764
05,AR,2011,21,0.7516
06,CA,2011,21,1.95269
08,CO,2011,21,0.58014
09,CT,2011,21,0.0462661
10,DE,2011,21,0
11,DC,2011,21,0.812098
12,FL,2011,21,0.957103
13,GA,2011,21,1.38262
15,HI,2011,21,1.20189
16,ID,2011,21,1.06367
17,IL,2011,21,1.24212
18,IN,2011,21,0.450664
19,IA,2011,21,0.142855
20,KS,2011,21,0.57937
21,KY,2011,21,0.219803
22,LA,2011,21,1.07034
23,ME,2011,21,0.408463
24,MD,2011,21,1.24982
25,MA,2011,21,0.829339
26,MI,2011,21,0.559807
27,MN,2011,21,0.626608
28,MS,2011,21,2.60997
29,MO,2011,21,0.701909
30,MT,2011,21,0.0306708
31,NE,2011,21,0.4616
32,NV,2011,21,1.63303
33,NH,2011,21,0.011922
34,NJ,2011,21,2.11306
35,NM,2011,21,1.76055
36,NY,2011,21,1.13757
37,NC,2011,21,0.119068
38,ND,2011,21,0
39,OH,2011,21,0.404571
40,OK,2011,21,0.0274795
41,OR,2011,21,0.964305
42,PA,2011,21,1.0258100000000001
44,RI,2011,21,0
45,SC,2011,21,0.269381
46,SD,2011,21,0.302588
47,TN,2011,21,0.14325
48,TX,2011,21,1.60776
49,UT,2011,21,0.391095
50,VT,2011,21,1.70198
51,VA,2011,21,0.985105
53,WA,2011,21,0.474522
54,WV,2011,21,0.268164
55,WI,2011,21,0.426236
56,WY,2011,21,0.380614
HHS01,HHS01,2011,21,0.480414
HHS02,HHS02,2011,21,1.43826
HHS03,HHS03,2011,21,0.976293
HHS04,HHS04,2011,21,0.883718
HHS05,HHS05,2011,21,0.674022
HHS06,HHS06,2011,21,1.33287
HHS07,HHS07,2011,21,0.521266
HHS08,HHS08,2011,21,0.411606
HHS09,HHS09,2011,21,1.71682
HHS10,HHS10,2011,21,0.68558
US,US,2011,21,1.03272
01,AL,2011,22,2.25872
02,AK,2011,22,0.646293
04,AZ,2011,22,0.502234
05,AR,2011,22,0.513436
06,CA,2011,22,1.8886
08,CO,2011,22,0.561738
09,CT,2011,22,0.0443821
10,DE,2011,22,0.00386182
11,DC,2011,22,0.950814
12,FL,2011,22,0.846503
13,GA,2011,22,1.27871
15,HI,2011,22,1.46166
16,ID,2011,22,1.01785
17,IL,2011,22,1.16486
18,IN,2011,22,0.161606
19,IA,2011,22,0.253613
20,KS,2011,22,0.357287
21,KY,2011,22,0.0246298
22,LA,2011,22,1.27163
23,ME,2011,22,0.451186
24,MD,2011,22,1.1744
25,MA,2011,22,0.799612
26,MI,2011,22,0.510356
27,MN,2011,22,0.591215
28,MS,2011,22,2.03827
29,MO,2011,22,0.791025
30,MT,2011,22,0
31,NE,2011,22,0
32,NV,2011,22,1.51234
33,NH,2011,22,0.0302039
34,NJ,2011,22,2.2313
35,NM,2011,22,1.46863
36,NY,2011,22,1.19028
37,NC,2011,22,0.0163619
38,ND,2011,22,0.178512
39,OH,2011,22,0.347707
40,OK,2011,22,0.2008
41,OR,2011,22,0.943069
42,PA,2011,22,0.859631
44,RI,2011,22,0
45,SC,2011,22,0
46,SD,2011,22,0.392316
47,TN,2011,22,0
48,TX,2011,22,1.13209
49,UT,2011,22,0.276994
50,VT,2011,22,1.55765
51,VA,2011,22,0.853782
53,WA,2011,22,0.699561
54,WV,2011,22,0.277857
55,WI,2011,22,0.318207
56,WY,2011,22,0.263025
HHS01,HHS01,2011,22,0.475324
HHS02,HHS02,2011,22,1.51117
HHS03,HHS03,2011,22,0.859171
HHS04,HHS04,2011,22,0.725528
HHS05,HHS05,2011,22,0.581284
HHS06,HHS06,2011,22,1.0286
HHS07,HHS07,2011,22,0.404792
HHS08,HHS08,2011,22,0.382751
HHS09,HHS09,2011,22,1.66349
HHS10,HHS10,2011,22,0.808432
US,US,2011,22,0.934233
01,AL,2011,23,2.34901
02,AK,2011,23,0.54481
04,AZ,2011,23,0.469799
05,AR,2011,23,0.257166
06,CA,2011,23,2.15401
08,CO,2011,23,0.576833
09,CT,2011,23,0.0588815
11,DC,2011,23,1.12966
12,FL,2011,23,0.952467
13,GA,2011,23,1.34774
15,HI,2011,23,1.43361
16,ID,2011,23,1.85706
17,IL,2011,23,1.35687
18,IN,2011,23,0.540533
19,IA,2011,23,0.0948472
20,KS,2011,23,0.563888
21,KY,2011,23,0.200994
22,LA,2011,23,1.10721
23,ME,2011,23,0.47413
24,MD,2011,23,1.19224
25,MA,2011,23,0.753063
26,MI,2011,23,0.577388
27,MN,2011,23,0.693987
28,MS,2011,23,1.95475
29,MO,2011,23,0.450525
30,MT,2011,23,0
31,NE,2011,23,0
32,NV,2011,23,0.676279
33,NH,2011,23,0
34,NJ,2011,23,2.1537
35,NM,2011,23,1.51292
36,NY,2011,23,1.15761
37,NC,2011,23,0.177944
38,ND,2011,23,0.0830367
39,OH,2011,23,0.402773
40,OK,2011,23,0.115827
41,OR,2011,23,0.767944
42,PA,2011,23,0.957104
44,RI,2011,23,0.0161476
45,SC,2011,23,0.0245363
46,SD,2011,23,0.284041
47,TN,2011,23,0
